8.963035939128429774e+00,-4.209036145891543512e+00,2.165738561791533456e+01,-1.331063846913157889e+01,-2.379719427378470087e+00,-3.339033303450907653e+01,-1.671001436345754154e+00,5.949576585127575257e+00,7.426984704007094429e+00,2.692378548578528807e+01,8.239049491652927770e+00,2.449723784306032215e+00,-3.630297998152219918e+01,-7.763064614674847874e+00,-1.031845510482416373e+01,-3.036240011122708360e+00,-1.225420037837659848e+01,1.521146045678801784e+01,-1.048652252878200386e+01,-2.421681841017011561e+00,6.722305076526263967e+00,-5.616567283933465937e+00,2.771618040091609814e+01,4.273616385515050631e+00,1.159270552946923871e+01
1.999484543311461948e+01,-2.193924815759683611e+01,-1.456040715346930803e+01,1.139673150137004853e+01,2.556782002266736686e+00,-1.768821819568323406e+01,-2.436515089609838114e+01,-1.726791382590485924e+01,-8.940660995058687277e+00,7.094756854424205450e+00,-1.655413874823313236e+01,-1.223973471144708114e-01,1.083265921045962266e+01,-2.830691148189382034e+01,1.218418363264300730e+01,6.482602022563809463e+00,-4.896170982594458820e+00,-2.185782451415744632e+01,1.293645803893586432e+01,2.008922639676343636e+01,5.668713542420927176e+00,1.354293398501698498e+01,2.656821603202666182e+01,3.642524556685931891e+00,9.853825225710009406e+00
-2.278566419564479162e+01,-2.128226692959921174e+00,7.006598470286407476e+00,-1.386312741401067328e+01,-9.086005975650691679e-01,-1.711725335039193752e+01,-2.620569633643307128e+01,-1.105135987394713304e+01,7.905008747266710323e+00,-3.130015983225022502e+00,4.767576182314745559e+00,-8.990681745214693876e+00,-5.965086550186010861e+00,5.254134341558664545e+00,1.516039335352471618e+01,-1.530923717847690213e+01,-2.418253514870104581e+01,1.261080745141927650e+01,2.151078438601699006e+01,1.683833793749568386e+01,-2.382925832852803438e+01,-6.069425206784203830e+00,-3.143579938105043325e+01,3.252631121519772961e+00,3.824071183252844008e+01
1.339772737772308986e+00,-1.955192436608243511e+01,2.082882069317301443e+01,-1.652485122827993536e+01,-3.133788130542824035e+01,-6.553009973685377076e+00,-4.179262249633772797e+00,-1.130463486973538600e+01,2.942150093282470991e+01,-6.074387335864223081e-01,-1.484228862489097800e+01,-2.923157059590463902e+01,9.416549010133921982e+00,8.012385596146749389e-01,-7.432510987017360016e+00,2.431719264993868368e+00,7.704043900733338113e+00,9.308486747227892266e+00,1.355601564753903787e+01,-5.110205856885295717e+00,-1.261575570760368592e+01,8.813485648576840248e+00,-1.898714247919741638e+01,-1.531511869505800982e+00,1.910691432179781302e+01
-9.106591536392549813e+00,3.636564878731887163e-01,-2.518821856561528705e+01,2.530425393246485299e+01,-6.290167522748679296e+00,3.596990465298112838e+00,-8.165415812319571032e+00,1.614375522449511280e+01,-6.508261002232034187e-01,1.715387309617122824e+01,2.204652039303891087e+01,-5.830435779482594505e+00,-5.439867106485761106e+00,3.085362348057870463e+01,-1.282455760692108981e+01,5.368161392038174107e+00,9.578501678042554701e+00,-2.954896245964733481e+01,-1.495807070474857170e+01,-1.740497900806508724e+01,-1.133717871662298871e+00,-2.645364584238070549e+01,-7.969924694402112930e-01,1.414291477110491524e+00,-5.484621596342670991e+00
-4.877462335788611547e+00,1.887787690315689826e-02,-7.489167790513926448e+00,-9.558107640480031364e+00,6.888234794856750831e+00,-2.908021521895593153e+01,-2.169246001272032487e+01,-5.736408056515175602e+00,1.643618492722681790e+00,2.522618386757059028e+01,-3.015431751063779586e+01,-1.812572691682001746e-03,-1.349074407213411320e+01,1.010727691404441941e+01,3.084689779117763209e+01,1.703153564329620551e+01,-4.290682539418686936e+00,2.987283438619615428e+00,5.053003790336604517e+00,1.048698783083572472e+01,1.289604154760766974e+01,6.703348925915213918e+00,2.500792297934968644e+01,3.007974207573618841e+01,3.491326624656631683e+00
-7.381882054516350600e+00,2.956037287729017748e+00,-1.088200571883989554e+01,-8.385106193060504864e+00,1.178466875254995827e+01,9.887448837604438268e+00,2.006597530097143078e+01,1.522150668133916529e+00,-9.008933565350433881e+00,-9.270513168739192622e+00,2.748304343952978623e+00,-8.206344275465264460e+00,1.522456520224882937e+01,1.444289455238877640e+00,8.495180419765123503e+00,1.199311293458221606e+01,7.884774432955319767e+00,1.300521604498338846e+01,1.145772314657093816e+01,4.418450605915335672e+00,1.546504221949941638e+01,-2.071011420562197003e+01,2.119446364778530878e+01,1.327899168199628832e+01,-2.920206381360315362e+01
-5.908911248732061416e+00,5.207986803792419295e+00,-1.536934682125112950e+01,6.866934511236565619e+00,2.103547013611990835e+01,1.352393186020085558e+01,5.693372948605507355e-01,-1.603943196859317410e+01,-1.031042357971409906e+01,-3.291201451397439914e+00,8.343249527793949127e+00,-3.692437698414171798e+00,2.738473309646711229e+01,4.504727817782154808e+00,-2.148421671492695495e+01,-2.118702717572363881e+01,1.874310339274650161e+01,-3.783164209008794465e+00,1.425196458597211624e+01,-1.431527276815486083e+00,1.234657849455888723e+01,1.647303601602871126e+01,1.244528890634499163e+01,3.421274539609572507e+00,-6.028095266961752685e+00
-1.793122170873328969e+01,6.526330244952002424e+00,1.178506930088727067e+01,-1.871593623118078042e+01,-2.030448112734897492e+01,-4.195512246477726137e+00,2.616202504929991957e+00,-3.099843331147295267e+00,-6.661314032729307222e+00,-2.551225607871201895e+00,3.881018260965093702e+01,-6.959137462033109234e-01,9.439953488287882166e+00,2.428441525099684029e+00,4.106199577061942385e+00,-1.388522516352605374e+00,5.565399558639676947e+00,-4.087605166130151346e+00,-2.323054867942663648e+01,4.700542676522830199e+00,-1.768352608800500647e+01,8.984549706317342954e-01,-1.502769000188667015e+01,-2.401616161639567082e+01,-1.178818609056173372e+01
5.250504116776765429e+00,-1.591628022121819086e+00,3.185908615179997572e-01,8.688297233273846842e+00,-2.638276595169271044e+00,-1.063383245949159495e+01,-5.028481560733640165e+00,-1.220719706276741867e+00,-3.306348315178845976e+00,-6.771190584478440577e+00,1.081544152715104090e+01,-1.460481192583852561e+01,-3.245383851679144982e+01,-1.861169179521314732e+01,1.015727934283828571e+00,1.543171676096500455e+01,-2.590650595134944822e+01,-2.289942179489767682e+01,-6.325838211958441093e+01,2.201792591117814268e+01,-1.577351754310425402e+00,-2.614836357525909705e+00,1.123315613536883539e+01,6.925920427519927536e+00,-2.921934078068636254e+00
-8.867869782823779801e+00,-1.363475442323745668e+01,1.156873012959382940e+01,-7.016366699331610945e+00,1.027262378444845226e+01,9.631738732487443500e+00,-2.146639412523322576e+01,-7.382139718615932544e+00,-1.442559312909535230e+01,-4.013478852033744992e+00,1.871986105985478233e+01,1.421575873976241411e+01,-5.083286234119604785e+00,-5.248115308368260123e+00,1.947208792267890232e+01,-2.181429923009874372e+00,1.107958472929764904e+00,-1.347358994889166617e+01,-9.465550303719632907e+00,1.822069543212570863e+01,-3.212865797471947005e+00,4.952994295034446104e+00,-4.875085182922592963e+00,1.426210443782405690e+01,1.723326994749566765e+01
-3.140124153873428803e+00,-9.786579942345039029e+00,-3.221673235703125471e+00,-3.637659101847400223e+01,-6.608048668750418742e+00,-1.228018018820104196e+00,2.386670925886567218e+01,-2.648002009570927839e+01,5.962341592286416692e+00,-3.740115353513721708e+00,-7.628592817376270041e+00,2.087976600772843838e+01,-1.029666584848292210e+01,1.998942651918129343e+01,-1.338876646398808568e+01,-1.407113503159579970e+01,5.408979352778572114e+00,2.159091916995017613e+01,-6.740093694673838343e+00,3.146480284186766063e+00,-1.809346454741519139e+01,-3.110930554966388684e+01,1.538128587334792563e+01,1.574024935590208329e+01,-2.007963299739077456e+01
-1.492381895248474422e+01,5.096413962591356928e+00,1.904080712456100599e+01,-1.957957524151070317e+01,-7.342921832105680835e+00,4.788114801083088068e+00,2.881982459315950607e+01,-5.913443100812757258e+00,-1.249747023589499939e+01,-6.424064734934392007e+00,2.453581676574993153e+00,6.059311744201758554e-01,2.608540897129277525e+01,-1.788284720185533061e+01,-2.727632413325538963e+01,-1.015078734745205402e+01,1.974003059067916288e+00,4.060994382169523798e-01,4.062080120249692783e+00,-1.676033042824384145e-01,1.491521752525331479e+01,2.386561969389060778e+01,-2.532534193253093235e+01,-4.314624644956410293e+00,-1.004442170819286417e+01
-5.448166967279980177e+00,7.284476272877820513e+00,1.967376233634897886e+00,1.851510468661182962e+00,-2.905371153806117235e+01,4.559307203588450541e+00,-1.130498295431355515e+01,8.081739704421309511e+00,1.786486258703786412e+00,-1.183600531269694400e+01,3.793252444071892882e+01,-1.173001520104973672e+01,2.888338194164173700e+01,-1.013943165260204182e+01,1.527515437375058482e+01,7.297475244864916277e+00,3.641842624122523908e+00,1.130323703688699766e+01,-2.673614001007651098e+01,1.090035101495044856e+01,-2.674867394636398998e+01,-6.924558602976183863e+00,-1.749872618754695708e+01,2.062231451467593679e+00,5.490289380181202716e+00
3.238657980852859719e+00,-2.063816591666827094e+01,1.519719158593923680e+01,-1.609815323069655335e+01,-2.814635498771280719e+00,-1.646086701777162631e+01,1.586476132609930190e+01,-3.664915352586384678e+00,2.300784851298541867e+01,-1.348892051349900179e+01,6.699260807017000552e+00,1.608976950681455165e+01,-5.783999715246027629e-01,1.945570466008151911e+01,-3.408348219282495872e+00,2.065711768119101066e+01,9.707493258248817369e+00,2.693881487219976378e+01,-5.820127894222741460e+00,9.994769499775335575e+00,-7.448899880087128444e+00,1.620558569715990416e+01,-1.844204113116953314e+00,-6.296866891181178261e+00,-1.034578837000383622e+01
1.417128658809955200e-01,6.056043121007857799e+00,1.887464673467704301e+01,2.773664339447883975e+01,2.505410028227345265e+01,-2.485113715913057675e+01,1.924484409457021883e+01,7.277675783764749440e+00,-3.078710848807677536e+00,5.243650368117661609e-01,-8.401335101213311063e+00,-1.253523299225169829e+01,5.372923929587263281e+00,-7.997463897402965038e+00,-3.269173588039784306e+00,1.061525138235266930e+01,-9.386166715782563230e+00,-1.238949774684649974e+01,-4.364011535962731614e+00,-2.048748348357765536e+00,-7.341356704390096688e+00,1.418479456276848616e+01,-6.125496991300825478e+00,1.023267309224487676e+01,8.112297979370012513e+00
-2.885450637745871294e+00,5.877485166936441630e+00,2.296285163182368905e+01,-1.882609834471016441e+01,1.115554103569832201e+01,2.100455901843988826e+01,2.582072343070504417e+01,-5.440951402787678859e+01,-1.158063808907505265e+00,2.099463911230991187e+01,3.132881570099474544e+00,-3.479464136298117793e+00,-1.378618562908209100e+01,9.997619906097158449e+00,-1.624209510651589383e+01,1.351953208894884639e+01,-1.775143816239216932e+01,-2.730035117125121502e+01,-2.156391468656817878e+01,-6.175529917575770078e+00,-9.512046035834395008e-01,-2.164354207398432095e+01,6.272204584615401757e+00,-5.598853367049254182e+00,1.235148463696258858e+01
-1.563169124299523460e+01,-4.824056860792246049e+00,-4.818664316142996995e+01,1.310348212848716942e+00,3.207862764631275621e+00,-2.452073581051608286e+01,7.511215143215478562e+00,-1.369299194211229320e+01,2.082531561953648591e+01,-6.479089705000327548e+00,-1.022383973951331981e+01,-7.546056333928529369e+00,-1.870258453133695298e+01,2.349856962651879044e+01,1.602694808637064838e+01,-4.715705284294197952e+01,1.010074903079718700e+00,1.282996217244765447e+01,4.789657500106617505e+00,5.479788948627927425e+00,2.162191063439706440e+01,8.676442002756076022e+00,3.184038472535804232e+01,-2.325684806839929397e-01,1.542263627386746627e+01
